State,District,Year,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Other Kharif pulses,Other Kharif pulses,Other Kharif pulses,Bhindi,Bhindi,Bhindi,Brinjal,Brinjal,Brinjal,Cabbage,Cabbage,Cabbage,Carrot,Carrot,Carrot,Cauliflower,Cauliflower,Cauliflower,Citrus Fruit,Citrus Fruit,Citrus Fruit,Jack Fruit,Jack Fruit,Jack Fruit,Mango,Mango,Mango,Other Fresh Fruits,Other Fresh Fruits,Other Fresh Fruits,Other Vegetables,Other Vegetables,Other Vegetables,Papaya,Papaya,Papaya,Pineapple,Pineapple,Pineapple,Pome Fruit,Pome Fruit,Pome Fruit,Redish,Redish,Redish,Tapioca,Tapioca,Tapioca,Tapioca,Tapioca,Tapioca,Tomato,Tomato,Tomato,Bitter Gourd,Bitter Gourd,Bitter Gourd,Bottle Gourd,Bottle Gourd,Bottle Gourd,Orange,Orange,Orange,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Arhar/Tur,Arhar/Tur,Arhar/Tur,Cowpea(Lobia),Cowpea(Lobia),Cowpea(Lobia),Gram,Gram,Gram,Groundnut,Groundnut,Groundnut,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Masoor,Masoor,Masoor,Moong(Green Gram),Moong(Green Gram),Moong(Green Gram),Other Rabi pulses,Other Rabi pulses,Other Rabi pulses,Urad,Urad,Urad,Wheat,Wheat,Wheat,Wheat,Wheat,Wheat,other oilseeds,other oilseeds,other oilseeds,other oilseeds,other oilseeds,other oilseeds,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Cashewnut,Cashewnut,Cashewnut,Kapas,Kapas,Kapas,Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Rubber,Rubber,Rubber
,"Chandel, Tengnoupal",2006 - 2007,,,,,,,,,,,,,,,,,,,"8,520.00","15,880.00",1.86,,,,,,,250,"8,160.00",32.64,,,,,,,,,,,,,,,,,,,,,,140,90,0.64,,,,10,20,2,380,630,1.66,,,,,,,,,,,,,,,,,,,,,,,,,820,420,0.51,,,,,,,,,,10,50,5,,,,,,,40,20,0.5,,,,,,,10,10,1,,,,,,,130,"1,670.00",12.85,,,,,,,,,,390,"5,020.00",12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,260,1.18,,,,,,,,,,,,,,,,,,,480,"1,060.00",2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,0.5,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2007 - 2008,,,,,,,,,,,,,,,,,,,"7,890.00","16,030.00",2.03,,,,,,,90,"2,940.00",32.67,,,,,,,,,,,,,,,,,,,,,,90,60,0.67,,,,,,,170,280,1.65,,,,,,,,,,,,,,,,,,,,,,,,,680,340,0.5,,,,,,,,,,20,100,5,,,,,,,30,10,0.33,,,,,,,,,,,,,,,,110,"1,410.00",12.82,,,,,,,,,,,,,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,,,,,,,,,,,,,,,,,,,410,"1,150.00",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2008 - 2009,,,,,,,,,,,,,,,,,,,"10,290.00","10,410.00",1.01,,,,,,,200,"9,530.00",47.65,,,,,,,,,,,,,,,,,,,,,,382,"2,990.00",7.83,,,,,,,175,"2,081.00",11.89,,,,,,,,,,,,,,,,"1,093.00","1,127.00",1.03,,,,,,,,,,,,,,,,,,,"1,580.00","12,510.00",7.92,,,,,,,"2,200.00","2,080.00",0.95,,,,,,,97,673,6.94,,,,,,,570,"7,347.00",12.89,,,,,,,,,,,,,152,130,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,321,0.9,,,,,,,84,72,0.86,218,188,0.86,50,52,1.04,315,279,0.89,"1,800.00","3,610.00",2.01,250,330,1.32,,,,52,54,1.04,94,80,0.85,215,221,1.03,332,287,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2009 - 2010,,,,,,,,,,,,,,,,,,,"4,380.00","3,510.00",0.8,,,,,,,180,"9,530.00",52.94,,,,,,,,,,,,,,,,,,,,,,390,"3,047.00",7.81,,,,,,,175,"2,094.00",11.97,,,,,,,,,,,,,,,,"2,200.00","1,626.00",0.74,,,,,,,,,,,,,,,,,,,"1,650.00","12,950.00",7.85,,,,,,,"4,200.00","2,490.00",0.59,,,,,,,152,"1,058.00",6.96,,,,,,,665,"8,645.00",13,,,,,,,,,,,,,10,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,0.52,,,,,,,,,,,,,120,89,0.74,15,7,0.47,"2,030.00","3,610.00",1.78,"1,390.00","2,450.00",1.76,,,,115,84,0.73,10,5,0.5,405,302,0.75,20,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2010 - 2011,,,,,,,,,,,,,,,,,,,"10,030.00","9,370.00",0.93,,,,,,,210,"10,020.00",47.71,,,,,,,,,,,,,,,,,,,,,,399,"3,155.00",7.91,,,,,,,185,"2,154.00",11.64,,,,,,,,,,,,,,,,"1,180.00","1,158.80",0.98,,,,,,,,,,,,,,,,,,,"1,590.00","13,020.00",8.19,,,,,,,"2,260.00","2,060.00",0.91,,,,,,,169,"1,163.00",6.88,,,,,,,672,"8,690.00",12.93,,,,,,,,,,,,,334,280.9,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,300,0.86,,,,,,,41,34,0.83,150,129.8,0.87,55,46,0.84,320,210,0.66,"2,860.00","5,570.00",1.95,450,940,2.09,,,,54,44.8,0.83,50,41.2,0.82,231,200,0.87,325,284.4,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2011 - 2012,,,,,,,,,,,,,,,,,,,"10,030.00","14,940.00",1.49,,,,,,,240,"13,000.00",54.17,,,,,,,,,,,,,,,,,,,,,,405,"3,078.00",7.6,,,,,,,205,"2,378.00",11.6,,,,,,,,,,,,,,,,"1,280.00","1,283.00",1,,,,,,,,,,,,,,,,,,,"1,640.00","14,060.00",8.57,,,,,,,"2,340.00","2,050.00",0.88,,,,,,,176,"2,018.72",11.47,,,,,,,684,"9,370.80",13.7,,,,,,,,,,,,,215,178,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,400,1.05,,,,,,,92,74.7,0.81,120,108,0.9,55,50,0.91,350,280,0.8,"2,990.00","5,260.00",1.76,560,"1,150.00",2.05,,,,56,50,0.89,80,65,0.81,219,218,1,363,344.9,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2012 - 2013,,,,,,,,,,,,,,,,,,,"6,730.00","8,700.00",1.29,,,,,,,250,"13,090.00",52.36,,,,,,,,,,,,,,,,,,,,,,417,"3,294.30",7.9,,,,,,,214,"2,525.20",11.8,,,,,,,,,,,,,,,,"1,308.00","1,214.00",0.93,,,,,,,,,,,,,,,,,,,"1,700.00","15,060.00",8.86,,,,,,,"3,140.00","2,550.00",0.81,,,,,,,184,"2,152.80",11.7,,,,,,,719,"9,634.60",13.4,,,,,,,,,,,,,259,259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,300,0.86,,,,,,,52,48,0.92,120,122,1.02,62,50,0.81,310,250,0.81,"2,190.00","4,560.00",2.08,780,"2,150.00",2.76,,,,60,48,0.8,54,49.4,0.91,420,388,0.92,335,361,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2013 - 2014,,,,,,,,,,,,,,,,,,,"10,030.00","12,480.00",1.24,,,,,,,260,"14,630.00",56.27,,,,,,,,,,,,,,,,,,,,,,437,"3,447.93",7.89,,,,,,,244,"2,928.00",12,,,,,,,,,,,,,,,,"1,288.00","1,181.00",0.92,,,,,,,,,,,,,,,,,,,"1,680.00","14,420.00",8.58,,,,,,,"2,420.00","2,040.00",0.84,,,,,,,218,"2,616.00",12,,,,,,,733,"9,895.50",13.5,,,,,,,,,,,,,284,301,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,320,0.86,,,,,,,72,70,0.97,129,130,1.01,72,66,0.92,330,280,0.85,"2,950.00","6,350.00",2.15,720,"1,700.00",2.36,,,,60,55,0.92,74,69.4,0.94,370,340,0.92,321,360,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2014 - 2015,,,,,,,,,,,,,,,,,,,"10,030.00","16,020.00",1.6,,,,,,,260,"14,630.00",56.27,,,,,,,,,,,,,,,,,,,,,,483,"3,786.73",7.84,,,,,,,276,"3,312.00",12,,,,,,,,,,,,,,,,"1,288.00","1,202.00",0.93,,,,,,,,,,,,,,,,,,,"1,680.00","14,420.00",8.58,,,,,,,"2,420.00","2,120.00",0.88,,,,,,,240,"2,868.00",11.95,,,,,,,670,"9,179.00",13.7,,,,,,,,,,,,,330,345,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,320,0.86,,,,,,,43,42,0.98,150,160,1.07,68,55.1,0.81,330,280,0.85,"2,950.00","6,390.00",2.17,750,"1,750.00",2.33,,,,54,43,0.8,47,45,0.96,380,360,0.95,310,345,1.11,,,,,,,,,,,,,,,,,,,,,,10,6.4,0.64,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2015 - 2016,,,,,,,,,,,,,,,,,,,"10,030.00","12,300.00",1.23,,,,,,,300,"14,090.00",46.97,,,,,,,,,,,,,,,,,,,,,,10,80,8,,,,,,,"1,165.00","13,980.00",12,,,,,,,,,,,,,,,,"1,310.00","1,205.00",0.92,,,,,,,,,,,,,,,,,,,"1,720.00","15,240.00",8.86,,,,,,,"2,500.00","2,120.00",0.85,,,,,,,225,"2,475.00",11,,,,,,,950,"12,350.00",13,,,,,,,,,,,,,330,349,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,320,0.86,,,,,,,43,46,1.07,150,162,1.08,75,65,0.87,330,280,0.85,"2,960.00","6,850.00",2.31,790,"2,000.00",2.53,,,,60,58,0.97,47,50,1.06,405,373,0.92,310,332.6,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2016 - 2017,,,,,,,,,,,,,,,,,,,"10,030.00","15,250.00",1.52,,,,,,,300,"14,090.00",46.97,,,,,,,,,,,,,,,,,,,,,,20,160,8,,,,,,,"3,600.00","28,880.00",8.02,,,,,,,,,,,,,,,,"1,311.00","1,219.20",0.93,,,,,,,,,,,,,,,,,,,"1,720.00","15,260.00",8.87,,,,,,,"2,510.00","2,140.00",0.85,,,,,,,230,"2,475.00",10.76,,,,,,,"2,300.00","29,500.00",12.83,,,,,,,,,,,,,330,337,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,320,0.86,,,,,,,43,47,1.09,150,169,1.13,76,71.7,0.94,330,280,0.85,"2,960.00","6,450.00",2.18,800,"2,000.00",2.5,,,,62,58.7,0.95,47,47,1,411,390.5,0.95,310,350,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2017 - 2018,,,,,,,,,,,,,,,,,,,"10,010.00","11,570.00",1.16,,,,,,,300,"14,090.00",46.97,,,,,,,,,,,,,,,,,,,,,,100,870,8.7,,,,,,,"3,500.00","56,600.00",16.17,,,,,,,,,,,,,,,,"1,314.00","1,233.00",0.94,,,,,,,,,,,,,,,,,,,"1,720.00","15,240.00",8.86,,,,,,,"2,530.00","2,180.00",0.86,,,,,,,250,"4,250.00",17,,,,,,,960,"12,480.00",13,,,,,,,,,,,,,330,326,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,370,1.01,,,,,,,43,45,1.05,150,158,1.05,78,93.6,1.2,325,330,1.02,"3,000.00","7,450.00",2.48,820,"2,060.00",2.51,,,,63,60,0.95,47,47,1,415,394,0.95,310,305,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2018 - 2019,,,,,,,,,,,,,,,,,,,"10,030.00","11,750.00",1.17,,,,,,,300,"14,090.00",46.97,,,,,,,,,,,,,,,,,,,,,,100,870,8.7,,,,,,,"3,500.00","56,600.00",16.17,,,,,,,,,,,,,,,,"1,490.00","1,259.00",0.84,,,,,,,,,,,,,,,,,,,"1,750.00","15,350.00",8.77,,,,,,,"2,640.00","2,200.00",0.83,,,,,,,250,"4,250.00",17,,,,,,,960,"12,480.00",13,,,,,,,,,,,,,332,371,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,370,0.99,,,,,,,45,52,1.16,153,171,1.12,85,77,0.91,328,330,1.01,"3,000.00","7,550.00",2.52,850,"2,030.00",2.39,,,,75,63,0.84,48,55,1.15,600,505,0.84,312,351,1.13,20,50,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2019 - 2020,,,,,,,,,,,,,,,,,,,"9,482.00","16,544.00",1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,63,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,"2,549.00",10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2020 - 2021,,,,,,,,,,,,,,,,,,,"11,251.00","34,984.00",3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2021 - 2022,,,,,,,,,,,,,,,,,,,"10,030.00","11,200.00",1.12,,,,,,,300,"14,090.00",46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,740.00","15,100.00",8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,790,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000.00","6,800.00",2.27,840,"2,010.00",2.39,,,,,,,,,,"2,260.00","1,920.00",0.85,,,,20,50,2.5,,,,690,480,0.7,"2,630.00","1,800.00",0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chandel, Tengnoupal",2022 - 2023,,,,,,,,,,,,,,,,,,,"10,030.00","10,790.00",1.08,,,,,,,280,"13,850.00",49.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,110.00","15,350.00",7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,800,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000.00","6,750.00",2.25,850,"2,010.00",2.36,,,,,,,,,,"2,460.00","2,100.00",0.85,,,,,,,20,40,2,690,680,0.99,"2,890.00","2,200.00",0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",1997 - 1998,,,,,,,,,,,,,,,,,,,14,27,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0.4,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",1998 - 1999,,,,10,20,2,,,,,,,,,,,,,,,,"3,790.00","7,570.00",2,"9,890.00","20,480.00",2.07,,,,110,"3,590.00",32.64,,,,,,,10,330,33,"1,070.00",640,0.6,,,,,,,,,,"1,040.00",630,0.61,,,,,,,50,80,1.6,40,70,1.75,,,,,,,,,,10,10,1,,,,,,,,,,,,,,,,40,210,5.25,,,,,,,,,,,,,,,,10,10,1,,,,,,,20,10,0.5,,,,130,"1,670.00",12.85,80,"1,030.00",12.88,140,"1,800.00",12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,30,40,1.33,,,,,,,,,,,,,,,,,,,630,"1,540.00",2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0.67,30,10,0.33,,,,,,,,,
,"Churachandpur, Pherzawl",1999 - 2000,,,,,,,,,,,,,,,,10,20,2,"13,730.00","25,010.00",1.82,,,,,,,400,"13,060.00",32.65,,,,,,,,,,,,,,,,,,,,,,"1,430.00",860,0.6,,,,,,,80,130,1.63,,,,,,,,,,,,,,,,,,,,,,,,,270,140,0.52,,,,,,,,,,60,310,5.17,,,,,,,,,,,,,,,,20,10,0.5,,,,,,,390,"5,010.00",12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,"1,030.00",1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,390,0.5,,,,,,,,,,,,,,,,50,30,0.6,,,,,,
,"Churachandpur, Pherzawl",2000 - 2001,,,,,,,,,,,,,,,,,,,"12,600.00","23,490.00",1.86,,,,,,,120,"3,920.00",32.67,,,,,,,,,,,,,,,,,,,,,,"1,450.00",870,0.6,,,,,,,610,"1,020.00",1.67,,,,,,,,,,,,,,,,,,,,,,,,,440,220,0.5,,,,,,,,,,60,310,5.17,,,,,,,640,280,0.44,,,,,,,,,,,,,,,,470,"6,050.00",12.87,,,,,,,,,,,,,60,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,860.00","3,980.00",2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,440,0.49,,,,,,,,,,,,,,,,60,20,0.33,,,,,,
,"Churachandpur, Pherzawl",2001 - 2002,,,,,,,,,,,,,,,,,,,"13,780.00","26,120.00",1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000.00",170,0.09,,,,,,,"1,360.00","2,250.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,710,360,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,"4,370.00",12.85,,,,,,,,,,,,,20,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,180.00","1,790.00",1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,30,0.33,,,,,,
,"Churachandpur, Pherzawl",2002 - 2003,,,,,,,,,,,,,,,,,,,"22,880.00","47,540.00",2.08,,,,,,,100,"3,270.00",32.7,,,,,,,,,,,,,,,,,,,,,,"4,830.00","2,900.00",0.6,,,,,,,620,"1,020.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,430,220,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0.67,,,,,,,"2,690.00","1,850.00",0.69,,,,,,,,,,,,,100,50,0.5,40,0,0,41,0,0,30,396,13.2,25,0,0,10,96,9.6,176,0,0,40,160,4,70,261,3.73,"1,425.00","3,579.00",2.51,30,0,0,250,826,3.3,"1,810.00","13,000.00",7.18,70,180,2.57,20,0,0,30,300,10,,,,48,248,5.17,,,,,,,,,,5,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2003 - 2004,,,,,,,,,,,,,,,,,,,"20,080.00","38,370.00",1.91,,,,,,,20,650,32.5,,,,,,,,,,,,,,,,,,,,,,"5,650.00","3,390.00",0.6,,,,,,,370,610,1.65,,,,,,,,,,,,,,,,,,,,,,,,,180,90,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,"2,198.00",7.85,,,,,,,,,,,,,,,,47,160,3.4,31,146,4.71,45,549,12.2,18,135,7.5,12,103,8.58,186,893,4.8,35,160,4.57,60,305,5.08,"1,342.00","5,594.00",4.17,29,210,7.24,251,"1,456.00",5.8,"1,850.00","13,875.00",7.5,70,220,3.14,15,134,8.93,50,280,5.6,,,,50,400,8,1,5,5,5,36,7.2,386,"1,583.00",4.1,15,99,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,270,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,370,0.49,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2004 - 2005,,,,,,,,,,,,,,,,,,,"21,040.00","40,380.00",1.92,,,,,,,170,"5,550.00",32.65,,,,,,,,,,,,,,,,,,,,,,"7,760.00","4,660.00",0.6,,,,,,,"1,060.00","1,750.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,"1,130.00",580,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,"3,730.00",12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,220,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,860.00",920,0.49,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2005 - 2006,,,,,,,,,,,,,,,,,,,"20,370.00","37,500.00",1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,280.00","1,370.00",0.6,,,,,,,"1,860.00","3,070.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,70,40,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,770,12.83,,,,,,,,,,,,,110,60,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,370,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,400,0.49,,,,,,,,,,,,,,,,,,,,,,,,
